BID;Ask;spread;datetime;timestamp
1.09664;1.09664;0.00000;2023.04.04 18:08;1680631707
1.09663;1.09663;0.00000;2023.04.04 18:08;1680631708
1.09662;1.09662;0.00000;2023.04.04 18:08;1680631709
1.09663;1.09663;0.00000;2023.04.04 18:08;1680631709
1.09662;1.09662;0.00000;2023.04.04 18:08;1680631710
1.09661;1.09661;0.00000;2023.04.04 18:08;1680631711
1.09662;1.09662;0.00000;2023.04.04 18:08;1680631711
1.09661;1.09661;0.00000;2023.04.04 18:08;1680631712
1.09660;1.09660;0.00000;2023.04.04 18:08;1680631712
1.09661;1.09661;0.00000;2023.04.04 18:08;1680631713
1.09660;1.09660;0.00000;2023.04.04 18:08;1680631713
1.09661;1.09661;0.00000;2023.04.04 18:08;1680631714
1.09659;1.09659;0.00000;2023.04.04 18:08;1680631714
1.09660;1.09660;0.00000;2023.04.04 18:08;1680631715
1.09659;1.09659;0.00000;2023.04.04 18:08;1680631715
1.09660;1.09660;0.00000;2023.04.04 18:08;1680631716
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631716
1.09659;1.09659;0.00000;2023.04.04 18:08;1680631717
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631717
1.09659;1.09659;0.00000;2023.04.04 18:08;1680631718
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631719
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631719
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631720
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631721
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631721
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631722
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631723
1.09655;1.09655;0.00000;2023.04.04 18:08;1680631723
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631724
1.09655;1.09655;0.00000;2023.04.04 18:08;1680631725
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631725
1.09655;1.09655;0.00000;2023.04.04 18:08;1680631725
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631726
1.09655;1.09655;0.00000;2023.04.04 18:08;1680631726
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631727
1.09655;1.09655;0.00000;2023.04.04 18:08;1680631727
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631728
1.09655;1.09655;0.00000;2023.04.04 18:08;1680631728
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631729
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631729
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631730
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631730
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631731
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631731
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631732
1.09656;1.09656;0.00000;2023.04.04 18:08;1680631732
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631733
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631733
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631734
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631734
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631735
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631735
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631736
1.09657;1.09657;0.00000;2023.04.04 18:08;1680631736
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631737
1.09659;1.09659;0.00000;2023.04.04 18:08;1680631738
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631738
1.09659;1.09659;0.00000;2023.04.04 18:08;1680631739
1.09658;1.09658;0.00000;2023.04.04 18:08;1680631739
1.09659;1.09659;0.00000;2023.04.04 18:09;1680631740
1.09658;1.09658;0.00000;2023.04.04 18:09;1680631740
1.09659;1.09659;0.00000;2023.04.04 18:09;1680631741
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631742
1.09659;1.09659;0.00000;2023.04.04 18:09;1680631742
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631743
1.09659;1.09659;0.00000;2023.04.04 18:09;1680631743
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631744
1.09659;1.09659;0.00000;2023.04.04 18:09;1680631744
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631745
1.09659;1.09659;0.00000;2023.04.04 18:09;1680631745
1.09661;1.09661;0.00000;2023.04.04 18:09;1680631746
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631746
1.09661;1.09661;0.00000;2023.04.04 18:09;1680631747
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631747
1.09661;1.09661;0.00000;2023.04.04 18:09;1680631748
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631748
1.09661;1.09661;0.00000;2023.04.04 18:09;1680631749
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631749
1.09661;1.09661;0.00000;2023.04.04 18:09;1680631750
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631750
1.09661;1.09661;0.00000;2023.04.04 18:09;1680631750
1.09659;1.09659;0.00000;2023.04.04 18:09;1680631751
1.09660;1.09660;0.00000;2023.04.04 18:09;1680631751
1.09659;1.09659;0.00000;2023.04.04 18:09;1680631752
1.09658;1.09658;0.00000;2023.04.04 18:09;1680631753
1.09659;1.09659;0.00000;2023.04.04 18:09;1680631753
1.09657;1.09657;0.00000;2023.04.04 18:09;1680631754
1.09658;1.09658;0.00000;2023.04.04 18:09;1680631754
1.09657;1.09657;0.00000;2023.04.04 18:09;1680631755
1.09656;1.09656;0.00000;2023.04.04 18:09;1680631756
1.09657;1.09657;0.00000;2023.04.04 18:09;1680631756
1.09655;1.09655;0.00000;2023.04.04 18:09;1680631757
1.09656;1.09656;0.00000;2023.04.04 18:09;1680631757
1.09655;1.09655;0.00000;2023.04.04 18:09;1680631758
1.09654;1.09654;0.00000;2023.04.04 18:09;1680631759
1.09655;1.09655;0.00000;2023.04.04 18:09;1680631759
1.09653;1.09653;0.00000;2023.04.04 18:09;1680631760
1.09654;1.09654;0.00000;2023.04.04 18:09;1680631760
1.09653;1.09653;0.00000;2023.04.04 18:09;1680631761
1.09652;1.09652;0.00000;2023.04.04 18:09;1680631762
1.09651;1.09651;0.00000;2023.04.04 18:09;1680631762
1.09652;1.09652;0.00000;2023.04.04 18:09;1680631763
1.09650;1.09650;0.00000;2023.04.04 18:09;1680631763
1.09651;1.09651;0.00000;2023.04.04 18:09;1680631764
1.09650;1.09650;0.00000;2023.04.04 18:09;1680631765
1.09649;1.09649;0.00000;2023.04.04 18:09;1680631765
1.09650;1.09650;0.00000;2023.04.04 18:09;1680631766
1.09648;1.09648;0.00000;2023.04.04 18:09;1680631766
1.09649;1.09649;0.00000;2023.04.04 18:09;1680631767
1.09648;1.09648;0.00000;2023.04.04 18:09;1680631768
1.09647;1.09647;0.00000;2023.04.04 18:09;1680631768
1.09648;1.09648;0.00000;2023.04.04 18:09;1680631769
1.09646;1.09646;0.00000;2023.04.04 18:09;1680631769
1.09647;1.09647;0.00000;2023.04.04 18:09;1680631770
1.09646;1.09646;0.00000;2023.04.04 18:09;1680631771
1.09645;1.09645;0.00000;2023.04.04 18:09;1680631771
1.09646;1.09646;0.00000;2023.04.04 18:09;1680631772
1.09644;1.09644;0.00000;2023.04.04 18:09;1680631772
1.09645;1.09645;0.00000;2023.04.04 18:09;1680631773
1.09644;1.09644;0.00000;2023.04.04 18:09;1680631774
1.09643;1.09643;0.00000;2023.04.04 18:09;1680631774
1.09642;1.09642;0.00000;2023.04.04 18:09;1680631775
1.09643;1.09643;0.00000;2023.04.04 18:10;1680631800
1.09642;1.09642;0.00000;2023.04.04 18:10;1680631800
1.09643;1.09643;0.00000;2023.04.04 18:10;1680631801
1.09642;1.09642;0.00000;2023.04.04 18:10;1680631801
1.09643;1.09643;0.00000;2023.04.04 18:10;1680631802
1.09642;1.09642;0.00000;2023.04.04 18:10;1680631802
1.09643;1.09643;0.00000;2023.04.04 18:10;1680631803
1.09641;1.09641;0.00000;2023.04.04 18:10;1680631804
1.09642;1.09642;0.00000;2023.04.04 18:10;1680631804
1.09641;1.09641;0.00000;2023.04.04 18:10;1680631805
1.09642;1.09642;0.00000;2023.04.04 18:10;1680631805
1.09641;1.09641;0.00000;2023.04.04 18:10;1680631806
1.09642;1.09642;0.00000;2023.04.04 18:10;1680631807
1.09641;1.09641;0.00000;2023.04.04 18:10;1680631808
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631808
1.09641;1.09641;0.00000;2023.04.04 18:10;1680631809
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631810
1.09641;1.09641;0.00000;2023.04.04 18:10;1680631810
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631811
1.09641;1.09641;0.00000;2023.04.04 18:10;1680631811
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631812
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631813
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631813
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631814
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631814
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631815
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631816
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631817
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631817
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631818
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631819
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631819
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631820
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631820
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631821
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631822
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631822
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631823
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631823
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631825
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631825
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631826
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631826
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631827
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631827
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631828
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631829
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631829
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631830
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631830
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631831
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631832
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631833
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631833
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631834
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631835
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631835
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631836
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631836
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631837
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631838
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631838
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631839
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631839
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631840
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631841
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631842
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631842
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631843
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631844
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631844
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631845
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631845
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631846
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631847
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631847
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631848
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631848
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631850
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631850
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631851
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631851
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631852
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631852
1.09640;1.09640;0.00000;2023.04.04 18:10;1680631853
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631854
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631854
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631855
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631855
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631856
1.09639;1.09639;0.00000;2023.04.04 18:10;1680631857
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631858
1.09637;1.09637;0.00000;2023.04.04 18:10;1680631858
1.09638;1.09638;0.00000;2023.04.04 18:10;1680631859
1.09637;1.09637;0.00000;2023.04.04 18:11;1680631860
1.09638;1.09638;0.00000;2023.04.04 18:11;1680631860
1.09637;1.09637;0.00000;2023.04.04 18:11;1680631861
1.09638;1.09638;0.00000;2023.04.04 18:11;1680631861
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631862
1.09637;1.09637;0.00000;2023.04.04 18:11;1680631863
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631863
1.09637;1.09637;0.00000;2023.04.04 18:11;1680631864
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631864
1.09637;1.09637;0.00000;2023.04.04 18:11;1680631865
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631866
1.09635;1.09635;0.00000;2023.04.04 18:11;1680631867
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631867
1.09635;1.09635;0.00000;2023.04.04 18:11;1680631868
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631869
1.09635;1.09635;0.00000;2023.04.04 18:11;1680631869
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631870
1.09634;1.09634;0.00000;2023.04.04 18:11;1680631870
1.09635;1.09635;0.00000;2023.04.04 18:11;1680631871
1.09634;1.09634;0.00000;2023.04.04 18:11;1680631872
1.09635;1.09635;0.00000;2023.04.04 18:11;1680631872
1.09634;1.09634;0.00000;2023.04.04 18:11;1680631873
1.09635;1.09635;0.00000;2023.04.04 18:11;1680631873
1.09634;1.09634;0.00000;2023.04.04 18:11;1680631875
1.09635;1.09635;0.00000;2023.04.04 18:11;1680631875
1.09634;1.09634;0.00000;2023.04.04 18:11;1680631876
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631876
1.09635;1.09635;0.00000;2023.04.04 18:11;1680631877
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631878
1.09637;1.09637;0.00000;2023.04.04 18:11;1680631879
1.09636;1.09636;0.00000;2023.04.04 18:11;1680631879
1.09638;1.09638;0.00000;2023.04.04 18:11;1680631880
1.09637;1.09637;0.00000;2023.04.04 18:11;1680631880
1.09639;1.09639;0.00000;2023.04.04 18:11;1680631881
1.09638;1.09638;0.00000;2023.04.04 18:11;1680631881
1.09639;1.09639;0.00000;2023.04.04 18:11;1680631883
1.09640;1.09640;0.00000;2023.04.04 18:11;1680631883
1.09639;1.09639;0.00000;2023.04.04 18:11;1680631884
1.09641;1.09641;0.00000;2023.04.04 18:11;1680631884
1.09640;1.09640;0.00000;2023.04.04 18:11;1680631885
1.09642;1.09642;0.00000;2023.04.04 18:11;1680631886
1.09641;1.09641;0.00000;2023.04.04 18:11;1680631886
1.09642;1.09642;0.00000;2023.04.04 18:11;1680631887
1.09643;1.09643;0.00000;2023.04.04 18:11;1680631888
1.09642;1.09642;0.00000;2023.04.04 18:11;1680631888
1.09644;1.09644;0.00000;2023.04.04 18:11;1680631889
1.09643;1.09643;0.00000;2023.04.04 18:11;1680631890
1.09645;1.09645;0.00000;2023.04.04 18:11;1680631890
1.09644;1.09644;0.00000;2023.04.04 18:11;1680631891
1.09645;1.09645;0.00000;2023.04.04 18:11;1680631892
1.09646;1.09646;0.00000;2023.04.04 18:11;1680631893
1.09645;1.09645;0.00000;2023.04.04 18:11;1680631893
1.09647;1.09647;0.00000;2023.04.04 18:11;1680631894
1.09646;1.09646;0.00000;2023.04.04 18:11;1680631894
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631895
1.09647;1.09647;0.00000;2023.04.04 18:11;1680631895
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631897
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631897
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631898
1.09650;1.09650;0.00000;2023.04.04 18:11;1680631898
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631899
1.09650;1.09650;0.00000;2023.04.04 18:11;1680631900
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631900
1.09650;1.09650;0.00000;2023.04.04 18:11;1680631901
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631901
1.09650;1.09650;0.00000;2023.04.04 18:11;1680631902
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631902
1.09650;1.09650;0.00000;2023.04.04 18:11;1680631903
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631904
1.09650;1.09650;0.00000;2023.04.04 18:11;1680631904
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631905
1.09650;1.09650;0.00000;2023.04.04 18:11;1680631905
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631906
1.09650;1.09650;0.00000;2023.04.04 18:11;1680631907
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631908
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631908
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631909
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631910
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631910
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631911
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631911
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631912
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631913
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631913
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631914
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631914
1.09649;1.09649;0.00000;2023.04.04 18:11;1680631915
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631916
1.09647;1.09647;0.00000;2023.04.04 18:11;1680631917
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631917
1.09647;1.09647;0.00000;2023.04.04 18:11;1680631918
1.09648;1.09648;0.00000;2023.04.04 18:11;1680631919
1.09647;1.09647;0.00000;2023.04.04 18:11;1680631919
1.09648;1.09648;0.00000;2023.04.04 18:12;1680631920
1.09647;1.09647;0.00000;2023.04.04 18:12;1680631920
1.09648;1.09648;0.00000;2023.04.04 18:12;1680631921
1.09647;1.09647;0.00000;2023.04.04 18:12;1680631922
1.09648;1.09648;0.00000;2023.04.04 18:12;1680631922
1.09647;1.09647;0.00000;2023.04.04 18:12;1680631923
1.09648;1.09648;0.00000;2023.04.04 18:12;1680631923
1.09647;1.09647;0.00000;2023.04.04 18:12;1680631925
1.09648;1.09648;0.00000;2023.04.04 18:12;1680631925
1.09647;1.09647;0.00000;2023.04.04 18:12;1680631926
1.09648;1.09648;0.00000;2023.04.04 18:12;1680631927
1.09649;1.09649;0.00000;2023.04.04 18:12;1680631927
1.09648;1.09648;0.00000;2023.04.04 18:12;1680631928
1.09650;1.09650;0.00000;2023.04.04 18:12;1680631929
1.09649;1.09649;0.00000;2023.04.04 18:12;1680631929
1.09650;1.09650;0.00000;2023.04.04 18:12;1680631930
1.09649;1.09649;0.00000;2023.04.04 18:12;1680631930
1.09651;1.09651;0.00000;2023.04.04 18:12;1680631931
1.09650;1.09650;0.00000;2023.04.04 18:12;1680631932
1.09651;1.09651;0.00000;2023.04.04 18:12;1680631933
1.09652;1.09652;0.00000;2023.04.04 18:12;1680631933
1.09651;1.09651;0.00000;2023.04.04 18:12;1680631934
1.09652;1.09652;0.00000;2023.04.04 18:12;1680631935
1.09653;1.09653;0.00000;2023.04.04 18:12;1680631936
1.09652;1.09652;0.00000;2023.04.04 18:12;1680631936
1.09654;1.09654;0.00000;2023.04.04 18:12;1680631937
1.09653;1.09653;0.00000;2023.04.04 18:12;1680631938
1.09654;1.09654;0.00000;2023.04.04 18:12;1680631938
1.09653;1.09653;0.00000;2023.04.04 18:12;1680631939
1.09655;1.09655;0.00000;2023.04.04 18:12;1680631939
1.09654;1.09654;0.00000;2023.04.04 18:12;1680631940
1.09655;1.09655;0.00000;2023.04.04 18:12;1680631941
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631942
1.09655;1.09655;0.00000;2023.04.04 18:12;1680631942
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631944
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631944
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631945
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631945
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631946
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631947
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631947
1.09659;1.09659;0.00000;2023.04.04 18:12;1680631948
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631948
1.09659;1.09659;0.00000;2023.04.04 18:12;1680631950
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631950
1.09659;1.09659;0.00000;2023.04.04 18:12;1680631951
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631951
1.09659;1.09659;0.00000;2023.04.04 18:12;1680631952
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631952
1.09659;1.09659;0.00000;2023.04.04 18:12;1680631953
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631954
1.09659;1.09659;0.00000;2023.04.04 18:12;1680631954
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631955
1.09659;1.09659;0.00000;2023.04.04 18:12;1680631955
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631956
1.09659;1.09659;0.00000;2023.04.04 18:12;1680631957
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631958
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631958
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631959
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631960
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631960
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631961
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631961
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631962
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631963
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631963
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631964
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631964
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631965
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631966
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631967
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631967
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631968
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631969
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631969
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631970
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631970
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631971
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631972
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631972
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631973
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631973
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631975
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631975
1.09656;1.09656;0.00000;2023.04.04 18:12;1680631976
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631977
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631977
1.09657;1.09657;0.00000;2023.04.04 18:12;1680631978
1.09659;1.09659;0.00000;2023.04.04 18:12;1680631979
1.09658;1.09658;0.00000;2023.04.04 18:12;1680631979
1.09659;1.09659;0.00000;2023.04.04 18:13;1680631980
1.09660;1.09660;0.00000;2023.04.04 18:13;1680631981
1.09659;1.09659;0.00000;2023.04.04 18:13;1680631981
1.09660;1.09660;0.00000;2023.04.04 18:13;1680631983
1.09661;1.09661;0.00000;2023.04.04 18:13;1680631983
1.09660;1.09660;0.00000;2023.04.04 18:13;1680631984
1.09662;1.09662;0.00000;2023.04.04 18:13;1680631984
1.09661;1.09661;0.00000;2023.04.04 18:13;1680631985
1.09662;1.09662;0.00000;2023.04.04 18:13;1680631986
1.09663;1.09663;0.00000;2023.04.04 18:13;1680631987
1.09662;1.09662;0.00000;2023.04.04 18:13;1680631987
1.09663;1.09663;0.00000;2023.04.04 18:13;1680631988
1.09664;1.09664;0.00000;2023.04.04 18:13;1680631989
1.09663;1.09663;0.00000;2023.04.04 18:13;1680631990
1.09665;1.09665;0.00000;2023.04.04 18:13;1680631990
1.09664;1.09664;0.00000;2023.04.04 18:13;1680631991
1.09665;1.09665;0.00000;2023.04.04 18:13;1680631992
1.09666;1.09666;0.00000;2023.04.04 18:13;1680631993
1.09665;1.09665;0.00000;2023.04.04 18:13;1680631993
1.09666;1.09666;0.00000;2023.04.04 18:13;1680631994
1.09667;1.09667;0.00000;2023.04.04 18:13;1680631995
1.09666;1.09666;0.00000;2023.04.04 18:13;1680631995
1.09668;1.09668;0.00000;2023.04.04 18:13;1680631996
1.09667;1.09667;0.00000;2023.04.04 18:13;1680631997
1.09668;1.09668;0.00000;2023.04.04 18:13;1680631998
1.09669;1.09669;0.00000;2023.04.04 18:13;1680631998
1.09668;1.09668;0.00000;2023.04.04 18:13;1680631999
1.09669;1.09669;0.00000;2023.04.04 18:13;1680632000
1.09668;1.09668;0.00000;2023.04.04 18:13;1680632000
1.09669;1.09669;0.00000;2023.04.04 18:13;1680632001
1.09668;1.09668;0.00000;2023.04.04 18:13;1680632001
1.09669;1.09669;0.00000;2023.04.04 18:13;1680632002
1.09668;1.09668;0.00000;2023.04.04 18:13;1680632002
1.09669;1.09669;0.00000;2023.04.04 18:13;1680632003
1.09667;1.09667;0.00000;2023.04.04 18:13;1680632004
1.09668;1.09668;0.00000;2023.04.04 18:13;1680632004
1.09667;1.09667;0.00000;2023.04.04 18:13;1680632005
1.09668;1.09668;0.00000;2023.04.04 18:13;1680632005
1.09667;1.09667;0.00000;2023.04.04 18:13;1680632006
1.09668;1.09668;0.00000;2023.04.04 18:13;1680632007
1.09667;1.09667;0.00000;2023.04.04 18:13;1680632008
1.09666;1.09666;0.00000;2023.04.04 18:13;1680632008
1.09667;1.09667;0.00000;2023.04.04 18:13;1680632009
1.09666;1.09666;0.00000;2023.04.04 18:13;1680632010
1.09667;1.09667;0.00000;2023.04.04 18:13;1680632010
1.09666;1.09666;0.00000;2023.04.04 18:13;1680632011
1.09667;1.09667;0.00000;2023.04.04 18:13;1680632011
1.09665;1.09665;0.00000;2023.04.04 18:13;1680632012
1.09666;1.09666;0.00000;2023.04.04 18:13;1680632013
1.09665;1.09665;0.00000;2023.04.04 18:13;1680632013
1.09666;1.09666;0.00000;2023.04.04 18:13;1680632014
1.09665;1.09665;0.00000;2023.04.04 18:13;1680632014
